   1.1621119696    1.2843949144    1.8433491857
   0.9388735118    1.2197331065    1.8433491857
   2.7974430436    0.7347291865    1.6782698507
   1.2232022123    1.4536608850    1.6782698507
   1.0000585330    1.4051189488    1.6782698507
   0.7860943724    1.3253144429    1.6782698507
   3.0568211903    0.5345717820    1.4972514899
   1.0011173286    1.5483327387    1.4972514899
   3.2503201232    0.3219632518    1.3024163781
   3.1810687847    0.5396506242    1.3024163781
   3.3881411235    0.1001451088    1.0960487789
   3.3472548309    0.3276394653    1.0960487789
   0.8261840481   -1.9786809086    1.0960487789
   3.4744378328   -0.1305882382    0.8805681636
   3.4612484177    0.1000682483    0.8805681636
   3.4218521166    0.3277177748    0.8805681636
   0.7168577888   -2.0161731528    0.8805681636
   0.9365834931   -2.0875663619    0.8805681636
   1.1630151797   -2.1334473683    0.8805681636
   3.4612484177   -0.3612447247    0.8805681636
   3.5233185458   -0.1305882382    0.6585008454
   3.5107408718    0.0973857252    0.6585008454
   3.4731605256    0.3225923935    0.6585008454
   0.6185350805   -2.0283779937    0.6585008454
   0.8323599495   -2.1084357933    0.6585008454
   1.0536940624   -2.1644852028    0.6585008454
   1.2798507230   -2.1958458584    0.6585008454
   1.5080846958   -2.2021370842    0.6585008454
   1.7356255295   -2.1832825132    0.6585008454
   3.4110336816   -0.8034745391    0.6585008454
   3.4731605256   -0.5837688698    0.6585008454
   3.5107408718   -0.3585622015    0.6585008454
   3.5479030176   -0.1305882382    0.4324503607
   3.5351761324    0.1000902192    0.4324503607
   0.8250211205   -2.1318993361    0.4324503607
   1.0489809578   -2.1886136693    0.4324503607
   1.2778205534   -2.2203463618    0.4324503607
   1.5087621048   -2.2267122214    0.4324503607
   1.7390022942   -2.2076339754    0.4324503607
   1.9657463177   -2.1633432077    0.4324503607
   2.1862418100   -2.0943775484    0.4324503607
   2.3978122546   -2.0015741471    0.4324503607
   2.5978894727   -1.8860595113    0.4324503607
   2.7840447981   -1.7492358323    0.4324503607
   2.9540185572   -1.5927639642    0.4324503607
   3.1057474989   -1.4185432635    0.4324503607
   3.2373898393   -1.2286885335    0.4324503607
   3.3473476188   -1.0255043535    0.4324503607
   3.4342860989   -0.8114571040    0.4324503607
   3.4971499642   -0.5891450289    0.4324503607
   3.5351761324   -0.3612666955    0.4324503607
   3.5479030176   -0.1305882382    0.2050669446
   3.5351761324    0.1000902192    0.2050669446
   0.8250211205   -2.1318993361    0.2050669446
   1.0489809578   -2.1886136693    0.2050669446
   1.2778205534   -2.2203463618    0.2050669446
   1.5087621048   -2.2267122214    0.2050669446
   3.3473476188   -1.0255043535    0.2050669446
   3.4342860989   -0.8114571040    0.2050669446
   3.4971499642   -0.5891450289    0.2050669446
   3.5351761324   -0.3612666955    0.2050669446
   3.5233185458   -0.1305882382   -0.0209835401
   3.5107408718    0.0973857252   -0.0209835401
   1.0536940624   -2.1644852028   -0.0209835401
   3.4731605256   -0.5837688698   -0.0209835401
   3.5107408718   -0.3585622015   -0.0209835401
   3.4744378328   -0.1305882382   -0.2430508583
   3.4612484177    0.1000682483   -0.2430508583
   3.4612484177   -0.3612447247   -0.2430508583
   3.4018339601   -0.1305882382   -0.4585314736
   3.3881411235    0.1001451088   -0.4585314736
   3.2922953427    0.0974156602   -0.6648990728
   3.2503201232    0.3219632518   -0.6648990728
   3.1299038254    0.3192772817   -0.8597341846
   1.3939656677    1.1389979364   -1.3530367853
   1.1681885922    1.1084143535   -1.3530367853
   0.9515007568    1.0380082078   -1.3530367853
   2.1518840905    0.6945764952   -1.4806414173
   1.9581113830    0.8259576508   -1.4806414173
   1.7406259088    0.9126117838   -1.4806414173
   1.5095970471    0.9504870432   -1.4806414173
   1.2758274506    0.9378124240   -1.4806414173
   1.0502479258    0.8751805772   -1.4806414173
   0.8434063206    0.7655200985   -1.4806414173
   1.8918664051    0.6330444822   -1.5871497287
   1.6792009708    0.7211333893   -1.5871497287
